degree,velocity,acceleration
179.49972206781547,-924.6796264648438,500426.375
180.50027793218453,-882.790283203125,504348.65625
181.5008337965537,-840.5800170898438,508126.09375
182.50138966092277,-798.0609130859375,511756.40625
183.50194552529183,-755.2429809570312,515238.34375
184.5025013896609,-712.1432495117188,518569.21875
185.50305725403007,-668.772216796875,521747.71875
186.50361311839913,-625.1401977539062,524772.3125
187.5041689827682,-581.2648315429688,527640.75
188.50472484713737,-537.1569213867188,530351.625
189.50528071150643,-492.82958984375,532903.1875
190.5058365758755,-448.293701171875,535294.125
191.50639244024455,-403.56768798828125,537522.625
192.50694830461373,-358.6626892089844,539587.0
193.5075041689828,-313.5899353027344,541486.375
194.50806003335185,-268.36834716796875,543218.75
195.50861589772103,-223.00927734375,544783.125
196.5091717620901,-177.52674865722656,546178.0
197.50972762645915,-131.93516540527344,547402.25
198.51028349082833,-86.2460708618164,548454.6875
199.51083935519728,-40.476409912109375,549334.0625
200.51139521956645,5.354327201843262,550039.3125
201.51195108393551,51.24152374267578,550569.5
202.5125069483047,97.16560363769531,550923.4375
203.51306281267387,143.10679626464844,551100.4375
204.5136186770427,189.06033325195312,551099.6875
205.51417454141188,235.00146484375,550920.3125
206.51473040578105,280.9250793457031,550561.4375
207.5152862701501,326.8113098144531,550022.75
208.5158421345193,372.64007568359375,549303.625
209.51639799888824,418.406494140625,548403.1875
210.5169538632574,464.0899658203125,547321.375
211.51750972762648,509.67095947265625,546057.8125
212.51806559199565,555.1438598632812,544612.0
213.5186214563646,600.4885864257812,542983.6875
214.51917732073366,645.68505859375,541173.1875
215.51973318510284,690.7278442382812,539179.8125
216.520289049472,735.5919189453125,537004.1875
217.52084491384107,780.2718505859375,534645.8125
218.52140077821002,824.7473754882812,532105.1875
219.5219566425792,868.9988403320312,529382.5625
220.52251250694837,913.0203857421875,526478.125
221.52306837131744,956.79248046875,523392.1875
222.5236242356866,1000.2947387695312,520125.84375
223.52418010005556,1043.5216064453125,516678.71875
224.52473596442474,1086.4541015625,513052.0625
225.5252918287938,1129.0718994140625,509246.875
226.52584769316297,1171.3695068359375,505263.15625
227.52640355753192,1213.322998046875,501102.59375
228.52695942190098,1254.9268798828125,496765.53125
229.52751528627016,1296.1617431640625,492253.25
230.52807115063933,1337.008544921875,487567.34375
231.5286270150084,1377.4619140625,482708.28125
232.52918287937734,1417.5030517578125,477677.75
233.52973874374652,1457.1131591796875,472477.71875
234.5302946081157,1496.2874755859375,467108.5625
235.53085047248476,1535.006591796875,461572.25
236.53140633685393,1573.2530517578125,455871.3125
237.53196220122288,1611.021484375,450006.0625
238.53251806559194,1648.2900390625,443979.6875
239.53307392996112,1685.0535888671875,437792.6875
240.5336297943303,1721.29443359375,431447.84375
241.53418565869924,1756.9962158203125,424947.8125
242.5347415230683,1792.1529541015625,418293.15625
243.53529738743748,1826.7486572265625,411487.09375
244.53585325180666,1860.7674560546875,404532.46875
245.53640911617572,1894.2030029296875,397430.25
246.53696498054467,1927.041259765625,390183.625
247.53752084491384,1959.265380859375,382795.9375
248.53807670928302,1990.8714599609375,375268.09375
249.53863257365208,2021.8433837890625,367603.59375
250.53918843802126,2052.16748046875,359806.03125
251.5397443023902,2081.840087890625,351876.53125
252.54030016675927,2110.842041015625,343819.78125
253.54085603112844,2139.17041015625,335636.84375
254.54141189549762,2166.8115234375,327331.65625
255.54196775986657,2193.752197265625,318908.28125
256.5425236242356,2219.988037109375,310367.8125
257.5430794886048,2245.507568359375,301714.625
258.543635352974,2270.298095703125,292952.78125
259.54419121734304,2294.3564453125,284083.78125
260.544747081712,2317.671142578125,275111.8125
261.54530294608116,2340.230712890625,266041.40625
262.5458588104502,2362.0322265625,256873.984375
263.5464146748194,2383.0634765625,247615.15625
264.5469705391886,2403.3212890625,238266.390625
265.5475264035575,2422.795654296875,228832.40625
266.5480822679266,2441.478515625,219317.796875
267.54863813229576,2459.366455078125,209724.25
268.54919399666494,2476.451416015625,200056.515625
269.5497498610339,2492.725341796875,190319.484375
270.55030572540295,2508.1865234375,180514.765625
271.5508615897721,2522.8271484375,170647.3125
272.5514174541413,2536.641357421875,160722.0625
273.55197331851036,2549.62744140625,150740.75
274.5525291828793,2561.776611328125,140709.5
275.5530850472485,2573.09033203125,130630.046875
276.55364091161755,2583.560546875,120507.4296875
277.5541967759867,2593.1845703125,110346.765625
278.5547526403559,2601.960693359375,100149.8359375
279.55530850472485,2609.885498046875,89921.7421875
280.5558643690939,2616.955078125,79667.625
281.5564202334631,2623.169921875,69389.28125
282.55697609783226,2628.5263671875,59091.87109375
283.5575319622011,2633.023193359375,48780.50390625
284.5580878265703,2636.660400390625,38457.03125
285.55864369093945,2639.435791015625,28127.68359375
286.5591995553085,2641.350830078125,17794.244140625
287.5597554196777,2642.403076171875,7461.8984375
288.56031128404663,2642.594970703125,-2864.265625
289.5608671484158,2641.92626953125,-13182.4775390625
290.56142301278487,2640.3974609375,-23487.638671875
291.56197887715405,2638.010009765625,-33774.6328125
292.5625347415232,2634.765380859375,-44041.84375
293.56309060589217,2630.665771484375,-54284.10546875
294.56364647026123,2625.71435546875,-64496.47265625
295.5642023346304,2619.91162109375,-74677.3203125
296.5647581989996,2613.261474609375,-84821.6171875
297.5653140633684,2605.76806640625,-94924.4375
298.5658699277376,2597.433349609375,-104984.2890625
299.56642579210677,2588.2626953125,-114995.1640625
300.56698165647583,2578.25830078125,-124955.546875
301.567537520845,2567.426025390625,-134860.625
302.56809338521396,2555.771240234375,-144705.765625
303.56864924958313,2543.297119140625,-154489.515625
304.5692051139522,2530.009521484375,-164207.1875
305.56976097832126,2515.916259765625,-173854.265625
306.57031684269054,2501.0205078125,-183429.375
307.5708727070594,2485.328369140625,-192928.09375
308.57142857142867,2468.85009765625,-202346.0
309.57198443579773,2451.588623046875,-211681.90625
310.5725403001668,2433.55322265625,-220930.46875
311.5730961645361,2414.7490234375,-230090.546875
312.5736520289049,2395.1845703125,-239158.0
313.574207893274,2374.87060546875,-248128.703125
314.57476375764327,2353.810546875,-257001.671875
315.57531962201233,2332.0146484375,-265772.875
316.57587548638116,2309.493896484375,-274438.625
317.57643135075045,2286.2529296875,-282997.78125
318.5769872151195,2262.30224609375,-291446.84375
319.5775430794886,2237.655517578125,-299782.03125
320.57809894385787,2212.31494140625,-308002.59375
321.5786548082267,2186.29736328125,-316104.15625
322.579210672596,2159.60595703125,-324085.96875
323.57976653696505,2132.253662109375,-331944.75
324.5803224013341,2104.255126953125,-339677.28125
325.5808782657034,2075.614013671875,-347282.90625
326.58143413007224,2046.34423828125,-354758.5
327.5819899944413,2016.4591064453125,-362101.1875
328.5825458588106,1985.9647216796875,-369310.625
329.58310172317965,1954.8746337890625,-376383.71875
330.5836575875485,1923.2042236328125,-383317.90625
331.5842134519178,1890.957763671875,-390112.8125
332.58476931628684,1858.154296875,-396765.09375
333.5853251806559,1824.7982177734375,-403274.59375
334.5858810450252,1790.90625,-409638.78125
335.586436909394,1756.4925537109375,-415855.53125
336.5869927737631,1721.5631103515625,-421924.59375
337.5875486381324,1686.1341552734375,-427843.84375
338.58810450250144,1650.2215576171875,-433611.1875
339.5886603668705,1613.8304443359375,-439226.84375
340.58921623123956,1576.977783203125,-444688.71875
341.5897720956086,1539.6800537109375,-449995.15625
342.5903279599779,1501.9423828125,-455146.25
343.590883824347,1463.781494140625,-460140.25
344.5914396887158,1425.2152099609375,-464975.9375
345.5919955530851,1386.2479248046875,-469653.21875
346.59255141745416,1346.9017333984375,-474170.40625
347.5931072818232,1307.181396484375,-478527.6875
348.5936631461925,1267.1041259765625,-482723.8125
349.59421901056135,1226.6884765625,-486757.90625
350.5947748749304,1185.9384765625,-490630.125
351.5953307392997,1144.87255859375,-494339.65625
352.59588660366876,1103.5084228515625,-497885.625
353.5964424680378,1061.8511962890625,-501268.34375
354.5969983324069,1019.9185791015625,-504487.375
355.59755419677595,977.7289428710938,-507542.0625
356.59811006114523,935.2871704101562,-510432.71875
357.5986659255143,892.6155395507812,-513158.6875
358.59922178988313,849.7189331054688,-515720.65625
359.5997776542524,806.6156005859375,-518118.15625
0.6003335186214827,763.32373046875,-520350.96875
1.6008893829905446,719.847900390625,-522419.875
2.601445247359834,676.2064819335938,-524324.625
3.6020011117286685,632.4179077148438,-526065.25
4.6025569760977305,588.4860229492188,-527642.5
5.60311284046702,544.4296875,-529056.625
6.603668704836082,500.266845703125,-530307.5
7.604224569205144,456.001708984375,-531396.125
8.604780433574206,411.657470703125,-532322.5625
9.605336297943268,367.23785400390625,-533087.6875
10.605892162312557,322.7611083984375,-533691.75
11.606448026681619,278.24560546875,-534135.375
12.607003891050454,233.69485473632812,-534419.4375
13.607559755419743,189.12704467773438,-534544.5
14.608115619788805,144.56031799316406,-534511.3125
15.608671484157867,99.99806213378906,-534320.5625
16.609227348527156,55.45821762084961,-533973.0625
17.60978321289599,10.95877456665039,-533469.9375
18.610339077265053,-33.4971923828125,-532811.8125
19.610894941634342,-77.88699340820312,-531999.6875
20.611450806003404,-122.20752716064453,-531034.4375
21.612006670372466,-166.44113159179688,-529917.0625
22.612562534741528,-210.57057189941406,-528648.8125
23.61311839911059,-254.5927276611328,-527230.5
24.613674263479652,-298.4905090332031,-525663.1875
25.61423012784894,-342.2466125488281,-523948.28125
26.614785992217776,-385.8583984375,-522086.65625
27.615341856587065,-429.3088073730469,-520079.4375
28.615897720956127,-472.5811462402344,-517928.3125
29.61645358532519,-515.6729125976562,-515633.8125
30.61700944969448,-558.5673828125,-513197.5625
31.617565314063313,-601.248046875,-510621.0625
32.618121178432375,-643.7129516601562,-507905.15625
33.618677042801664,-685.9409790039062,-505051.53125
34.619232907170726,-727.929931640625,-502061.0625
35.61978877153979,-769.6638793945312,-498935.5
36.62034463590885,-811.1271362304688,-495676.40625
37.62090050027791,-852.3175048828125,-492284.5
38.621456364646974,-893.2197265625,-488761.625
39.62201222901626,-933.8182373046875,-485109.5625
40.6225680933851,-974.1113891601562,-481329.0625
41.62312395775439,-1014.083984375,-477421.75
42.62367982212345,-1053.721435546875,-473389.78125
43.62423568649251,-1093.0216064453125,-469233.625
44.6247915508618,-1131.9659423828125,-464955.8125
45.625347415230635,-1170.5528564453125,-460556.875
46.6259032795997,-1208.767822265625,-456038.71875
47.62645914396899,-1246.5970458984375,-451403.5625
48.62701500833805,-1284.0390625,-446651.84375
49.62757087270711,-1321.080078125,-441785.5625
50.62812673707617,-1357.706787109375,-436807.125
51.628682601445234,-1393.9173583984375,-431716.65625
52.629238465814296,-1429.6993408203125,-426516.5
53.629794330183586,-1465.0390625,-421208.875
54.63035019455242,-1499.9359130859375,-415794.15625
55.63090605892171,-1534.372802734375,-410275.03125
56.63146192329077,-1568.34912109375,-404652.1875
57.632017787659834,-1601.85205078125,-398927.5625
58.63257365202912,-1634.8701171875,-393103.59375
59.63312951639796,-1667.40185546875,-387180.65625
60.63368538076702,-1699.43603515625,-381161.03125
61.63424124513631,-1730.9605712890625,-375047.0
62.63479710950537,-1761.9747314453125,-368838.84375
63.63535297387443,-1792.4677734375,-362539.03125
64.6359088382435,-1822.4283447265625,-356149.8125
65.63646470261256,-1851.8555908203125,-349671.5
66.63702056698162,-1880.7362060546875,-343107.28125
67.63757643135091,-1909.0687255859375,-336457.28125
68.63813229571974,-1936.8433837890625,-329723.90625
69.6386881600888,-1964.0501708984375,-322909.65625
70.6392440244581,-1990.6884765625,-316014.75
71.63979988882716,-2016.7481689453125,-309041.5
72.64035575319622,-2042.22119140625,-301992.53125
73.64091161756528,-2067.105712890625,-294868.0
74.64146748193434,-2091.39306640625,-287670.34375
75.64202334630363,-2115.0751953125,-280402.0625
76.6425792106727,-2138.150390625,-273063.3125
77.64313507504176,-2160.610595703125,-265656.5625
78.64369093941082,-2182.447998046875,-258184.390625
79.64424680377988,-2203.66259765625,-250646.953125
80.64480266814894,-2224.24365234375,-243047.53125
81.64535853251823,-2244.190673828125,-235386.3125
82.64591439688706,-2263.49658203125,-227665.828125
83.64647026125613,-2282.154052734375,-219888.5625
84.64702612562542,-2300.16259765625,-212054.78125
85.64758198999448,-2317.516357421875,-204166.921875
86.64813785436354,-2334.207763671875,-196227.703125
87.6486937187326,-2350.237060546875,-188237.078125
88.64924958310166,-2365.59765625,-180197.796875
89.64980544747095,-2380.284912109375,-172112.4375
90.65036131184002,-2394.2978515625,-163981.03125
91.65091717620908,-2407.62890625,-155807.171875
92.65147304057814,-2420.278076171875,-147590.859375
93.6520289049472,-2432.240478515625,-139334.75
94.65258476931626,-2443.51171875,-131041.5859375
95.65314063368555,-2454.091552734375,-122711.390625
96.65369649805439,-2463.974853515625,-114346.875
97.65425236242345,-2473.1591796875,-105950.75
98.65480822679274,-2481.641845703125,-97523.03125
99.6553640911618,-2489.421875,-89066.5546875
100.65591995553086,-2496.494140625,-80583.9609375
101.65647581989992,-2502.8583984375,-72075.3515625
102.65703168426899,-2508.512451171875,-63544.40625
103.65758754863828,-2513.45458984375,-54991.13671875
104.65814341300734,-2517.6826171875,-46418.3984375
105.6586992773764,-2521.19482421875,-37828.95703125
106.65925514174546,-2523.990234375,-29222.849609375
107.65981100611452,-2526.0673828125,-20602.9375
108.66036687048359,-2527.425537109375,-11972.0966796875
109.66092273485287,-2528.06396484375,-3330.33251953125
110.66147859922171,-2527.980712890625,5319.4931640625
111.66203446359077,-2527.176513671875,13974.4482421875
112.66259032796006,-2525.64990234375,22634.47265625
113.66314619232912,-2523.402587890625,31295.71875
114.66370205669818,-2520.431884765625,39958.15625
115.66425792106725,-2516.738525390625,48618.7734375
116.66481378543631,-2512.32421875,57274.66796875
117.66536964980537,-2507.187744140625,65925.7578125
118.66592551417466,-2501.33056640625,74569.015625
119.66648137854372,-2494.753173828125,83201.5234375
120.66703724291278,-2487.4560546875,91823.1015625
121.66759310728185,-2479.44091796875,100430.828125
122.66814897165091,-2470.709228515625,109021.640625
123.6687048360202,-2461.26123046875,117595.3046875
124.66926070038926,-2451.09912109375,126148.8671875
125.6698165647581,-2440.2255859375,134679.3125
126.67037242912738,-2428.640625,143186.375
127.67092829349644,-2416.348876953125,151666.171875
128.6714841578655,-2403.350341796875,160118.265625
129.67204002223457,-2389.647216796875,168539.71875
130.67259588660363,-2375.24560546875,176927.421875
131.6731517509727,-2360.144287109375,185281.109375
132.67370761534198,-2344.3486328125,193597.625
133.67426347971104,-2327.862060546875,201873.90625
134.6748193440801,-2310.685546875,210109.609375
135.67537520844917,-2292.823974609375,218301.671875
136.67593107281823,-2274.283935546875,226446.96875
137.67648693718752,-2255.063720703125,234544.984375
138.67704280155658,-2235.17333984375,242591.875
139.67759866592542,-2214.611572265625,250587.0625
140.6781545302947,-2193.385498046875,258527.484375
141.67871039466377,-2171.501953125,266409.90625
142.67926625903283,-2148.96142578125,274234.03125
143.6798221234019,-2125.770751953125,281996.46875
144.68037798777095,-2101.9384765625,289694.34375
145.68093385214002,-2077.464111328125,297327.03125
146.6814897165093,-2052.35595703125,304891.25
147.68204558087837,-2026.622802734375,312383.96875
148.6826014452472,-2000.2662353515625,319804.71875
149.6831573096165,-1973.2957763671875,327149.34375
150.68371317398555,-1945.713623046875,334417.1875
151.6842690383546,-1917.528564453125,341605.3125
152.6848249027239,-1888.7509765625,348710.5625
153.68538076709274,-1859.381103515625,355732.09375
154.68593663146203,-1829.4295654296875,362667.03125
155.6864924958311,-1798.90673828125,369512.09375
156.68704836020015,-1767.8134765625,376266.59375
157.6876042245692,-1736.16064453125,382927.5625
158.68816008893828,-1703.9603271484375,389491.84375
159.68871595330734,-1671.212890625,395958.6875
160.68927181767663,-1637.9342041015625,402324.34375
161.6898276820457,-1604.125244140625,408587.96875
162.69038354641452,-1569.7987060546875,414746.5625
163.6909394107838,-1534.96630859375,420797.09375
164.69149527515287,-1499.6309814453125,426738.90625
165.69205113952194,-1463.803955078125,432568.8125
166.69260700389123,-1427.5003662109375,438284.1875
167.69316286826006,-1390.7205810546875,443883.90625
168.69371873262935,-1353.4788818359375,449365.03125
169.6942745969984,-1315.7891845703125,454724.90625
170.69483046136747,-1277.653564453125,459962.6875
171.69538632573654,-1239.086669921875,465075.375
172.6959421901056,-1200.1029052734375,470060.40625
173.69649805447466,-1160.704345703125,474916.65625
174.69705391884395,-1120.9110107421875,479641.09375
175.697609783213,-1080.7247314453125,484232.5
176.69816564758185,-1040.161376953125,488688.5
177.69872151195113,-999.236572265625,493006.40625
178.6992773763202,-957.9529418945312,497185.15625
179.69983324068926,-916.3269653320312,501222.375
180.70038910505855,-874.3746337890625,505115.71875
181.70094496942738,-832.0994262695312,508864.0
182.70150083379667,-789.5176391601562,512465.0625
183.70205669816573,-746.6466064453125,515916.53125
184.7026125625348,-703.4891967773438,519217.25
185.70316842690386,-660.0678100585938,522364.96875
186.70372429127292,-616.3856201171875,525358.375
187.70428015564198,-572.4602661132812,528195.625
188.70483602001127,-528.3097534179688,530874.5625
189.70539188438033,-483.93780517578125,533394.3125
190.70594774874917,-439.3623046875,535752.9375
191.70650361311846,-394.6018371582031,537948.5625
192.70705947748752,-349.6602783203125,539980.25
193.70761534185658,-304.55621337890625,541846.25
194.70817120622587,-259.30828857421875,543545.1875
195.7087270705947,-213.9209442138672,545075.6875
196.70928293496377,-168.4180450439453,546436.5625
197.70983879933306,-122.80372619628906,547626.5625
198.71039466370212,-77.09742736816406,548644.375
199.71095052807118,-31.31842613220215,549489.0
200.71150639244024,14.528825759887695,550159.3125
201.7120622568093,60.42461395263672,550654.375
202.7126181211786,106.34927368164062,550973.0625
203.71317398554766,152.2981414794922,551114.5625
204.7137298499165,198.25137329101562,551078.0625
205.71428571428578,244.18910217285156,550862.875
206.71484157865484,290.1065368652344,550468.25
207.7153974430239,335.978515625,549893.5
208.7159533073932,381.79998779296875,549138.0
209.71650917176203,427.55096435546875,548201.375
210.7170650361311,473.2111511230469,547083.3125
211.71762090050038,518.7757568359375,545783.25
212.71817676486944,564.2242431640625,544300.875
213.7187326292385,609.5365600585938,542636.25
214.71928849360756,654.7074584960938,540789.125
215.71984435797663,699.7166748046875,538759.25
216.72040022234592,744.5440673828125,536547.0625
217.72095608671498,789.1844482421875,534152.1875
218.7215119510838,833.617431640625,531575.0
219.7220678154531,877.822998046875,528816.125
220.72262367982216,921.7960205078125,525875.375
221.72317954419123,965.5112915039062,522753.6875
222.72373540856051,1008.9636840820312,519450.78125
223.72429127292935,1052.133056640625,515967.71875
224.7248471372984,1094.9998779296875,512305.59375
225.7254030016677,1137.5584716796875,508464.3125
226.72595886603676,1179.789306640625,504445.03125
227.72651473040582,1221.6732177734375,500249.25
228.7270705947749,1263.20458984375,495877.09375
229.72762645914395,1304.36376953125,491329.6875
230.72818232351324,1345.132080078125,486609.28125
231.7287381878823,1385.50439453125,481715.8125
232.72929405225113,1425.456787109375,476651.65625
233.72984991662042,1464.9844970703125,471417.21875
234.73040578098949,1504.0684814453125,466014.46875
235.73096164535855,1542.6907958984375,460445.71875
236.73151750972784,1580.8463134765625,454711.1875
237.73207337409667,1618.5167236328125,448813.4375
238.73262923846573,1655.6845703125,442754.875
239.73318510283502,1692.3443603515625,436536.21875
240.73374096720408,1728.4793701171875,430159.90625
241.73429683157292,1764.0721435546875,423628.9375
242.7348526959422,1799.118408203125,416943.875
243.73540856031127,1833.5968017578125,410108.53125
244.73596442468033,1867.501953125,403123.5625
245.73652028904962,1900.8197021484375,395992.28125
246.73707615341846,1933.5328369140625,388717.875
247.73763201778775,1965.6370849609375,381301.25
248.7381878821568,1997.116943359375,373745.90625
249.73874374652587,2027.9580078125,366055.25
250.73929961089516,2058.155517578125,358230.40625
251.739855475264,2087.695068359375,350275.0625
252.74041133963306,2116.562744140625,342193.03125
253.74096720400235,2144.754638671875,333985.34375
254.7415230683714,2172.25390625,325657.03125
255.74207893274024,2199.056640625,317209.1875
256.74263479710953,2225.150146484375,308646.0
257.7431906614786,2250.5224609375,299971.5625
258.74374652584765,2275.16943359375,291187.25
259.74430239021694,2299.07958984375,282297.3125
260.7448582545858,2322.241943359375,273306.21875
261.74541411895507,2344.65283203125,264215.375
262.74596998332413,2366.301025390625,255029.15625
263.7465258476932,2387.177978515625,245752.265625
264.7470817120625,2407.279541015625,236386.15625
265.7476375764313,2426.5966796875,226935.53125
266.7481934408004,2445.120361328125,217405.03125
267.74874930516967,2462.8486328125,207796.359375
268.74930516953873,2479.77001953125,198115.296875
269.74986103390756,2495.8828125,188363.5625
